ID_Cliente,Nombre,Apellido,Email,Telefono,Fecha_Registro,Pais,Ciudad,Direccion,Codigo_Postal,Tipo_Cliente,Ultima_Compra_Fecha,Total_Gastado_EUR,Numero_Compras,Fuente_Adquisicion,Activo,Notas_Internas
CL0127,Aureliano,Marcos,aureliano.marcos@gmail.com,+34 844299756,2023-03-20,República Checa,Zamora,Calle de Amor Codina 88,09088,Premium,2024-09-19,3869.02,19,Redes Sociales,True,
CL0128,Eugenio,Ruiz,eugenio.ruiz@yahoo.com,+34873 797 396,2024-10-08,Samoa,Huelva,Avenida Tito Alberdi 58,02971,Premium,2025-03-10,1129.89,20,Evento,False,
CL0129,Moisés,Reyes,moisés.reyes@yahoo.com,+34 945 20 21 52,2025-03-02,Sierra Leona,Lugo,Cuesta de Berta Mulet 67,06848,Premium,2025-03-10,3107.9,10,Anuncio Online,True,
CL0130,Nicodemo,Cortes,nicodemo.cortes@hotmail.com,+34876 15 39 49,2023-12-22,Papua Nueva Guinea,Soria,Vial de Inocencio Jáuregui 258 Apt. 76 ,29369,Standard,2024-05-05,4668.31,35,Evento,True,
CL0131,Anunciación,Corominas,anunciación.corominas@hotmail.com,+34925 85 69 35,2023-01-13,Omán,Valladolid,Callejón Pacífica Ibarra 72 Piso 7 ,02233,Premium,2023-11-21,3013.61,28,Web,False,
CL0132,Domitila,Burgos,domitila.burgos@hotmail.com,+34 986 29 60 81,2024-06-04,Polonia,Tarragona,C. Micaela Perelló 5 Piso 8 ,43034,Basic,,0,0,Redes Sociales,True,
CL0133,Anunciación,Puente,anunciación.puente@yahoo.com,+34943987751,2023-12-14,Serbia,Granada,Pasadizo Amaya Villena 982 Piso 0 ,01277,Standard,2024-10-06,3152.38,8,Web,False,
CL0134,Severino,Rocha,severino.rocha@gmail.com,+34 988403561,2023-12-11,Dinamarca,León,Avenida Agapito Valcárcel 1,28456,Standard,2024-02-15,4070.57,31,Referido,True,
CL0135,Ángeles,Bejarano,ángeles.bejarano@yahoo.com,+34 887 13 30 57,2024-10-12,Vanuatu,Málaga,Paseo de Heliodoro Fuente 22 Piso 2 ,28037,Standard,2025-03-13,1133.23,50,Evento,False,
CL0136,Norberto,Mínguez,norberto.mínguez@yahoo.com,+34 974804097,2024-08-19,Papua Nueva Guinea,Las Palmas,C. Amílcar Ayuso 547,41255,Standard,2024-10-23,3735.9,38,Web,False,
CL0137,Cecilia,Aranda,cecilia.aranda@gmail.com,+34975 85 29 82,2024-12-06,Países Bajos,Ciudad,Camino de Claudia Luján 495,34063,Premium,2025-03-26,2596.11,18,Redes Sociales,False,
CL0138,Celestina,Larrañaga,celestina.larrañaga@yahoo.com,+34974058705,2023-03-02,Cabo Verde,Murcia,Glorieta Sonia Vigil 89 Puerta 8 ,36022,Standard,2023-04-20,2616.25,41,Referido,False,
CL0139,Noé,Rivera,noé.rivera@gmail.com,+34882 37 76 27,2023-02-22,España,La Coruña,Paseo de Paulina Peñas 7,25661,Standard,2024-06-04,3149.65,7,Referido,False,
CL0140,Goyo,Pacheco,goyo.pacheco@gmail.com,+34714 82 09 58,2024-05-06,Venezuela,Huesca,Camino Alejo Rosselló 30,24300,Standard,2024-05-08,3929.71,3,Web,False,Consequatur consequuntur similique consequuntur qui aperiam culpa.
CL0141,Eligio,Morillo,eligio.morillo@gmail.com,+34983 49 89 58,2023-04-16,República Checa,Cádiz,C. de Leyre Mayoral 98 Piso 7 ,09218,Standard,,0,0,Web,True,
CL0142,Coral,Pedraza,coral.pedraza@yahoo.com,+34875598107,2022-09-06,Comoras,Baleares,Paseo de Amancio Camps 77 Piso 9 ,10407,Standard,2025-01-13,1903.77,40,Referido,True,
CL0143,Morena,Cortina,morena.cortina@yahoo.com,+34 983 45 78 12,2024-09-13,Uganda,Badajoz,Acceso de Alex Aguirre 6,47805,Standard,2025-02-21,2822.47,37,Evento,False,
CL0144,Victoria,Patiño,victoria.patiño@gmail.com,+34607 198 442,2024-01-19,Venezuela,La Rioja,Plaza de Pía Coello 45 Piso 2 ,34877,Standard,2024-02-11,2202.47,1,Evento,True,
CL0145,María Luisa,Palacio,maría.palacio@gmail.com,+34922888201,2024-09-08,Haití,Asturias,Avenida de Cristian Dueñas 97,29625,Standard,2024-11-12,4530.95,38,Anuncio Online,False,
CL0146,Guiomar,Barreda,guiomar.barreda@hotmail.com,+34976 78 29 20,2023-12-29,Bolivia,Cuenca,Pasaje Carmelita Miguel 67 Apt. 46 ,36852,Standard,2024-09-29,2850.89,23,Evento,False,
CL0147,Mireia,Morata,mireia.morata@yahoo.com,+34705903852,2022-11-22,Bolivia,Cáceres,Ronda de Nélida Noriega 45 Piso 5 ,18990,Basic,2023-04-16,3948.59,36,Evento,True,
CL0148,Luis Miguel,Corbacho,luis.corbacho@gmail.com,+34 945 10 20 33,2024-12-28,Zimbabwe,Cuenca,Glorieta de Patricia Cerezo 4,09056,Basic,2025-03-29,3621.59,8,Evento,False,
CL0149,Leandra,Aragonés,leandra.aragonés@yahoo.com,+34 985 050 168,2023-08-24,Países Bajos,Ceuta,Pasaje de Ángel Torres 406,39144,Standard,2024-01-25,478.11,24,Web,False,
CL0150,Fátima,Juliá,fátima.juliá@hotmail.com,+34 971 781 917,2025-01-26,Iraq,Teruel,Pasaje Balduino Ramón 29 Puerta 8 ,45348,Standard,2025-02-04,47.77,21,Redes Sociales,False,
CL0151,Lucía,Cifuentes,lucía.cifuentes@gmail.com,+34 806 011 072,2024-10-03,Albania,Badajoz,Cuesta de Paz Solera 21 Puerta 7 ,02265,Premium,2024-12-07,133.1,38,Evento,False,
CL0152,Leoncio,Cámara,leoncio.cámara@gmail.com,+34705 742 600,2025-01-01,Emiratos Árabes Unidos,Sevilla,Alameda de Eligia Cuadrado 49,19958,Premium,2025-01-25,2979.17,31,Referido,True,
CL0153,Urbano,Polo,urbano.polo@hotmail.com,+34 960478612,2022-09-27,Noruega,Ceuta,C. de Toni Rueda 966 Piso 2 ,40591,Basic,2024-05-05,3690.22,40,Evento,False,Earum vero iure et fugiat.
CL0154,Toño,Aramburu,toño.aramburu@gmail.com,+34 740 985 194,2023-04-03,Líbano,Álava,Alameda de Jenaro Bonilla 53,13418,Basic,2023-11-27,2996.83,9,Redes Sociales,True,
CL0155,Milagros,Azcona,milagros.azcona@gmail.com,+34738 261 223,2025-02-17,Barbados,Vizcaya,Cuesta de María Ángeles Vargas 731,27021,Standard,2025-03-02,1920.61,10,Redes Sociales,False,
CL0156,Hortensia,Corominas,hortensia.corominas@hotmail.com,+34825236122,2022-04-24,Omán,Ceuta,Alameda de Loreto Ponce 14 Puerta 2 ,21915,Basic,2022-04-25,2309.64,21,Redes Sociales,False,
CL0157,Evangelina,Bru,evangelina.bru@yahoo.com,+34 920 968 798,2024-07-09,Reino Unido de Gran Bretaña e Irlanda del Norte,Ávila,Ronda de Rafael Valverde 18,21865,Basic,2024-12-17,827.73,47,Evento,True,Corporis natus error dolor earum voluptatum accusantium.
CL0158,Timoteo,Benavente,timoteo.benavente@hotmail.com,+34 827 90 30 55,2024-03-26,Lesotho,Guipúzcoa,Urbanización Máximo Gárate 53 Puerta 5 ,44238,Premium,2024-06-06,2374.65,1,Redes Sociales,True,
CL0159,Jenaro,Mena,jenaro.mena@gmail.com,+34958 43 82 55,2023-11-26,Uzbekistán,Murcia,Glorieta de Cornelio Lobo 73,02787,Basic,2024-03-26,2989.22,50,Evento,False,
CL0160,Narcisa,Larrañaga,narcisa.larrañaga@hotmail.com,+34830 30 25 51,2025-01-25,Armenia,Málaga,Callejón de Elena Morera 246 Puerta 6 ,02013,Standard,2025-02-19,2065.82,8,Redes Sociales,True,Ratione natus eum quis.
CL0161,Olegario,Cárdenas,olegario.cárdenas@hotmail.com,+34887 12 97 33,2022-08-29,Santa Lucía,Córdoba,Urbanización de Zoraida Matas 76 Puerta 9 ,23607,Premium,2023-09-27,1277.61,10,Web,False,
CL0162,Bienvenida,Lorenzo,bienvenida.lorenzo@gmail.com,+34972 054 693,2024-08-02,Qatar,Badajoz,Rambla Camilo Rivera 71,45495,Standard,2024-12-28,3136.94,4,Web,True,
CL0163,Marisa,Tolosa,marisa.tolosa@yahoo.com,+34 825940118,2024-09-14,Dinamarca,Málaga,Pasaje de Pacífica Olivares 80,17445,Premium,2025-01-07,1975.82,33,Evento,True,
CL0164,Miguel,Osorio,miguel.osorio@yahoo.com,+34 887 109 618,2022-04-10,Alemania,León,Cañada Jose Hervia 2 Piso 2 ,35091,Basic,2024-10-16,3871.08,12,Evento,False,
CL0165,Clara,Azcona,clara.azcona@gmail.com,+34830 287 403,2022-08-16,Arabia Saudita,Lleida,Avenida de Cristina Abellán 6,23800,Standard,2024-03-13,2781.46,22,Evento,True,
CL0166,Jacinto,Juan,jacinto.juan@gmail.com,+34925 462 132,2022-09-18,Liechtenstein,Palencia,Vial de María Pilar Manzanares 52,02401,Standard,2024-11-25,4857.0,16,Redes Sociales,False,
CL0167,Adrián,Mayoral,adrián.mayoral@hotmail.com,+34 812 05 92 11,2024-02-06,Papua Nueva Guinea,Huelva,Avenida de Ildefonso Juliá 2,24810,Premium,,0,0,Referido,False,
CL0168,Andrés Felipe,Martín,andrés.martín@gmail.com,+34 882015316,2023-08-15,Granada,Salamanca,Camino Eugenio Ponce 19 Puerta 5 ,02511,Standard,2023-09-23,2667.07,35,Anuncio Online,True,Molestiae magni dicta adipisci quia quod quisquam.
CL0169,Viviana,Estrada,viviana.estrada@gmail.com,+34 922 95 84 77,2024-12-04,Malta,Palencia,Ronda de Victorino Murcia 713,50166,Basic,2025-01-22,3225.73,1,Anuncio Online,False,
CL0170,Nilo,Abella,nilo.abella@yahoo.com,+34 823 66 85 42,2022-11-06,Turkmenistán,Cuenca,C. Macarena Valero 74,49447,Standard,,0,0,Anuncio Online,False,
CL0171,Gaspar,Paniagua,gaspar.paniagua@hotmail.com,+34949 25 16 14,2023-12-03,Panamá,La Rioja,Ronda Abraham Medina 488,33971,Standard,2025-03-10,52.59,47,Redes Sociales,False,
CL0172,Saturnino,Lago,saturnino.lago@hotmail.com,+34 902 15 12 76,2024-08-01,Países Bajos,Vizcaya,Cañada de Remigio Calleja 64,23560,Premium,,0,0,Referido,False,
CL0173,José María,Prat,josé.prat@gmail.com,+34 971598820,2022-11-20,Francia,Zaragoza,Calle de Jose Angel Valbuena 31 Apt. 90 ,11751,Premium,2023-06-07,2753.9,23,Evento,False,
CL0174,Modesta,Álamo,modesta.álamo@yahoo.com,+34 922 622 500,2023-08-12,Bosnia y Herzegovina,Santa Cruz de Tenerife,Urbanización Demetrio Nogueira 822,28542,Standard,2024-03-30,1116.93,41,Web,False,
CL0175,Ángela,Montaña,ángela.montaña@gmail.com,+34986814032,2023-01-14,Tuvalu,Huelva,Rambla de María Azorin 61 Piso 3 ,01120,Standard,2023-03-29,3201.89,9,Web,True,Praesentium doloremque odit rerum nisi.
CL0176,Vinicio,Noriega,vinicio.noriega@gmail.com,+34 975 11 13 80,2023-02-19,Perú,Huelva,Vial Severino Zorrilla 284,46549,Basic,2023-12-20,3449.95,5,Anuncio Online,True,
CL0177,Macario,Pascual,macario.pascual@yahoo.com,+34 828 206 366,2024-02-12,Israel,Palencia,Alameda Domingo Molina 43,32901,Basic,,0,0,Evento,False,
CL0178,Elba,Jiménez,elba.jiménez@hotmail.com,+34 800 981 913,2024-07-26,Filipinas,Granada,C. Camilo Alcalde 18 Puerta 1 ,01603,Premium,2024-11-20,2313.34,9,Redes Sociales,True,
CL0179,Guadalupe,Cerezo,guadalupe.cerezo@yahoo.com,+34 843 37 20 70,2022-07-09,Botswana,Ávila,Vial de Santiago Bosch 85,29893,Standard,,0,0,Web,False,
CL0180,Olimpia,Belda,olimpia.belda@yahoo.com,+34873 710 551,2024-12-25,Senegal,Soria,Urbanización Cirino Cardona 32 Apt. 88 ,22877,Standard,2025-03-17,1453.27,11,Redes Sociales,True,
CL0181,Eulalia,Nebot,eulalia.nebot@hotmail.com,+34 875 16 36 91,2025-02-23,Camerún,Segovia,Pasadizo Basilio Lastra 5 Apt. 38 ,09738,Basic,2025-02-25,338.65,30,Anuncio Online,False,Nisi tempora placeat itaque.
CL0182,Valeria,Aragonés,valeria.aragonés@gmail.com,+34 827 09 61 53,2023-01-23,Ecuador,Ceuta,Urbanización Ariel Martí 9,16315,Standard,2024-11-16,4805.51,19,Anuncio Online,False,
CL0183,Ofelia,Caballero,ofelia.caballero@gmail.com,+34 875 94 69 52,2024-05-11,Uruguay,Ceuta,Cuesta de Itziar Reig 31 Piso 7 ,38880,Standard,2024-09-25,2251.29,50,Web,True,Ad ea ex.
CL0184,Fidel,Iriarte,fidel.iriarte@gmail.com,+34 806 75 95 76,2025-02-03,Honduras,Ciudad,Callejón Jacobo Bernat 75,19564,Basic,2025-03-23,2939.18,31,Anuncio Online,True,
CL0185,Loreto,Santos,loreto.santos@yahoo.com,+34 821391833,2022-08-29,China,Lleida,Calle de Joel Campillo 52 Puerta 3 ,45507,Basic,2025-03-11,3484.7,22,Anuncio Online,True,
CL0186,Purificación,Gibert,purificación.gibert@hotmail.com,+34 843885420,2023-02-23,Etiopía,Valladolid,Pasaje de Marcia Francisco 5,29671,Basic,2023-12-25,364.87,1,Anuncio Online,True,
CL0187,Elba,Mora,elba.mora@yahoo.com,+34871253865,2022-04-28,Mauricio,Barcelona,C. Desiderio Soriano 11 Piso 4 ,49190,Standard,2023-07-29,3639.18,5,Redes Sociales,False,
CL0188,Irma,Benítez,irma.benítez@yahoo.com,+34 876 887 825,2023-10-23,Burkina Faso,Girona,Cuesta Angelita Verdugo 40 Apt. 34 ,13778,Basic,2024-03-01,1482.55,13,Anuncio Online,False,
CL0189,Aníbal,Viana,aníbal.viana@hotmail.com,+34 942 78 24 08,2024-12-06,China,Zaragoza,Pasadizo de Sabas Pozo 30 Puerta 8 ,06818,Basic,2025-02-11,3007.38,18,Evento,True,Architecto distinctio dolore natus debitis non debitis dolor.
CL0190,Melchor,Soriano,melchor.soriano@hotmail.com,+34 926744538,2023-04-30,Italia,Granada,C. Ximena Osorio 43 Puerta 9 ,46831,Standard,2024-09-09,4962.07,21,Evento,True,
CL0191,Quique,Mendoza,quique.mendoza@gmail.com,+34 983 46 65 06,2022-12-02,Jamaica,Badajoz,Cañada Augusto Blázquez 66 Puerta 9 ,10443,Standard,2024-08-18,1178.71,43,Redes Sociales,False,
CL0192,José Ángel,Collado,josé.collado@gmail.com,+34 978578869,2023-04-02,Montenegro,Huesca,Rambla de Cristian Saldaña 7 Puerta 4 ,03384,Premium,2024-09-04,3838.15,40,Web,True,
CL0193,Felisa,Roldán,felisa.roldán@hotmail.com,+34 883 44 11 37,2023-01-03,Panamá,Cantabria,Callejón de Hugo Batalla 10 Piso 6 ,04940,Standard,2024-03-24,3130.92,41,Redes Sociales,True,
CL0194,Macarena,Garcia,macarena.garcia@hotmail.com,+34 978830523,2023-11-25,Zimbabwe,Huesca,Pasadizo María Carmen Gallardo 88 Apt. 40 ,40932,Standard,2024-06-14,2885.23,16,Anuncio Online,True,
CL0195,María Fernanda,Galvez,maría.galvez@yahoo.com,+34 939 96 51 05,2024-10-25,Kenya,Ceuta,Rambla Edmundo Márquez 63,15647,Basic,,0,0,Redes Sociales,False,
CL0196,Genoveva,Aragonés,genoveva.aragonés@yahoo.com,+34 848937431,2023-05-21,Turquía,Barcelona,Callejón de Belén Sanchez 15,40285,Basic,2024-09-08,1774.1,47,Referido,False,Quasi numquam deserunt repellendus sed nihil quod.
CL0197,Edelmira,Baños,edelmira.baños@yahoo.com,+34 948241602,2023-12-24,Colombia,La Coruña,Pasaje de Chema Arjona 473 Piso 4 ,20840,Premium,2024-07-09,923.59,3,Anuncio Online,True,Ducimus ea eaque quam suscipit accusantium.
CL0198,Felipa,Molina,felipa.molina@hotmail.com,+34920 306 513,2024-12-04,Portugal,Zaragoza,Pasadizo de Vanesa Sastre 6,15979,Basic,2025-02-12,1877.84,40,Referido,False,
CL0199,Primitiva,Cobos,primitiva.cobos@yahoo.com,+34 888 59 48 28,2024-01-04,Albania,Ávila,Acceso de Silvio Carro 3 Puerta 4 ,03414,Standard,2024-06-20,4978.34,46,Web,True,Eum totam sit labore laborum.
CL0200,Yaiza,Barragán,yaiza.barragán@gmail.com,+34 980 10 69 62,2023-07-19,Polonia,Murcia,Callejón de Candelas Navas 2 Piso 7 ,06778,Premium,2024-12-01,963.14,25,Anuncio Online,False,
CL0201,Silvia,Vidal,silvia.vidal@gmail.com,+34 847203961,2023-10-31,Mongolia,La Rioja,Vial de Jenny Arenas 45,32909,Standard,2024-11-12,24.19,34,Anuncio Online,False,
CL0202,Bernabé,Alcolea,bernabé.alcolea@hotmail.com,+34 979107905,2024-11-20,República Popular Democrática de Corea,Pontevedra,Pasaje de Coral Alcaraz 28 Puerta 5 ,29754,Basic,2024-12-01,4717.12,0,Redes Sociales,True,
CL0203,Joan,Cuesta,joan.cuesta@gmail.com,+34927541929,2022-08-23,Indonesia,Vizcaya,C. Desiderio Pacheco 87 Apt. 65 ,50477,Standard,2023-01-17,4138.93,50,Anuncio Online,False,
CL0204,Vidal,Aguilar,vidal.aguilar@gmail.com,+34902611876,2024-12-02,Swazilandia,Álava,Glorieta de Crescencia Beltrán 6 Puerta 1 ,01966,Premium,2024-12-26,4004.28,27,Redes Sociales,True,Aperiam suscipit delectus in nobis natus dolores ratione.
CL0205,Victorino,Torrijos,victorino.torrijos@gmail.com,+34 983 548 199,2023-01-27,Niger,Córdoba,Glorieta de Salud Catalá 5,40888,Standard,2024-05-18,3992.6,30,Anuncio Online,False,
CL0206,Mireia,Bertrán,mireia.bertrán@yahoo.com,+34848 31 88 68,2023-11-30,Cabo Verde,Melilla,Camino de Timoteo Carrillo 85,23197,Basic,2024-06-26,2463.12,6,Referido,False,
CL0207,Adora,Lluch,adora.lluch@yahoo.com,+34 957893161,2022-05-21,Argentina,Teruel,Vial de Maricruz Pozo 52,02680,Premium,2023-06-09,4413.83,36,Anuncio Online,False,
CL0208,Isa,Rojas,isa.rojas@hotmail.com,+34 825542480,2024-06-06,Eslovenia,Huesca,Glorieta de Edelmiro Murcia 18 Puerta 5 ,05435,Standard,,0,0,Anuncio Online,True,
CL0209,Natanael,Escamilla,natanael.escamilla@gmail.com,+34973351469,2025-03-12,Singapur,Málaga,Cuesta Baudelio Zamorano 91,45584,Basic,2025-03-26,218.82,47,Anuncio Online,False,Placeat aliquam nulla ipsum officia harum velit.
CL0210,Mario,Azcona,mario.azcona@hotmail.com,+34927 90 07 88,2023-04-23,Djibouti,Sevilla,Callejón de Danilo Berenguer 23,33012,Basic,2023-07-30,1490.85,15,Referido,False,
CL0211,Modesta,Cifuentes,modesta.cifuentes@gmail.com,+34877 51 78 24,2024-04-21,Jordania,Toledo,Ronda Quique Valcárcel 6 Apt. 82 ,04133,Premium,2025-03-19,2158.66,25,Referido,False,
CL0212,Ricarda,Pereira,ricarda.pereira@hotmail.com,+34888 967 440,2022-06-26,Polonia,Murcia,Paseo de Martín Poza 74,06665,Premium,2023-01-30,421.78,40,Redes Sociales,True,
CL0213,Rosalva,Benet,rosalva.benet@yahoo.com,+34872 11 14 62,2024-12-12,Brunei Darussalam,Salamanca,Vial Ángela Ponce 35 Piso 9 ,05749,Standard,2025-01-30,527.27,20,Evento,True,
CL0214,Gerardo,Carmona,gerardo.carmona@yahoo.com,+34 823 447 803,2023-07-26,Sudán del Sur,Murcia,Cañada Yésica Sierra 671 Piso 8 ,33588,Standard,2024-01-11,4905.53,45,Evento,True,
CL0215,Cecilio,Soler,cecilio.soler@yahoo.com,+34 807815017,2022-08-07,Jamaica,León,Callejón Sandalio Piquer 37,16753,Basic,2024-08-16,1936.23,23,Referido,True,
CL0216,Amparo,Osorio,amparo.osorio@yahoo.com,+34976 487 021,2024-05-18,Irlanda,Ciudad,Plaza Evita Palmer 444 Puerta 0 ,23640,Premium,2024-08-21,277.86,41,Referido,False,Quaerat ipsam illum odit aliquid dicta recusandae.
CL0217,Amaya,Pagès,amaya.pagès@hotmail.com,+34887 352 876,2025-01-23,Dinamarca,Castellón,Ronda de Andrés Bosch 48 Piso 8 ,03950,Premium,2025-02-10,4141.64,22,Anuncio Online,True,
CL0218,Íñigo,Santamaría,íñigo.santamaría@hotmail.com,+34 902750479,2022-05-15,Etiopía,Cádiz,Glorieta Jose Ramón Salcedo 8,44152,Premium,2024-11-05,4619.49,24,Redes Sociales,True,
CL0219,Eufemia,Miró,eufemia.miró@gmail.com,+34872 815 778,2024-11-15,República Unida de Tanzanía,Badajoz,Cañada Marcelino Niño 680 Apt. 91 ,26786,Premium,2024-12-12,752.31,41,Redes Sociales,True,
CL0220,Maxi,Aguilar,maxi.aguilar@yahoo.com,+34 979428863,2024-08-19,Islandia,Burgos,C. de Amparo Rey 330 Piso 6 ,21247,Basic,2025-03-26,1504.94,25,Anuncio Online,False,
CL0221,Casemiro,Ocaña,casemiro.ocaña@hotmail.com,+34845700511,2024-05-02,Jordania,Asturias,Paseo Valeria Perez 814 Piso 8 ,24605,Standard,2024-07-04,431.13,44,Redes Sociales,False,
CL0222,Rosendo,Ruiz,rosendo.ruiz@gmail.com,+34941 79 66 36,2024-04-15,Turquía,Cáceres,Glorieta Joan Menéndez 184,46948,Premium,2024-09-22,4018.68,22,Web,False,
CL0223,Joaquina,Raya,joaquina.raya@hotmail.com,+34883360171,2023-12-21,Togo,Salamanca,Ronda de Azeneth Yáñez 11 Puerta 7 ,37454,Basic,2024-10-16,3235.88,43,Redes Sociales,False,
CL0224,Luís,Franco,luís.franco@hotmail.com,+34942 229 605,2023-03-31,República de Corea,Las Palmas,Alameda Antonio Bayón 4 Piso 1 ,19104,Standard,,0,0,Anuncio Online,False,
CL0225,Amílcar,Villa,amílcar.villa@hotmail.com,+34 822 304 615,2024-11-03,Italia,Toledo,Alameda Tito Pinedo 19 Apt. 72 ,04721,Standard,,0,0,Evento,True,
CL0226,Xavier,Olmo,xavier.olmo@gmail.com,+34975 14 99 28,2023-07-07,Marruecos,Palencia,Ronda Lola Ferrán 43,06772,Basic,2024-08-22,1725.96,46,Anuncio Online,False,
CL0227,Prudencio,Correa,prudencio.correa@hotmail.com,+34 957465389,2023-10-20,Turquía,Guadalajara,Vial Irma Escudero 50 Apt. 02 ,28414,Basic,2024-02-14,227.32,15,Web,True,
CL0228,Marcelo,Portillo,marcelo.portillo@gmail.com,+34 943253087,2023-10-24,Colombia,La Rioja,Urbanización Germán Torrijos 37,43549,Basic,2023-11-06,2555.08,13,Web,True,
CL0229,Juana,Alemán,juana.alemán@hotmail.com,+34846343085,2023-05-23,República Árabe Siria,Granada,Via de Teresita Calvo 91,08793,Basic,2024-01-08,2202.05,24,Referido,True,
CL0230,Sosimo,Crespo,sosimo.crespo@hotmail.com,+34716 084 916,2022-08-24,Argelia,Cuenca,C. Chucho Chico 606 Apt. 36 ,38698,Premium,2023-03-24,1219.9,25,Redes Sociales,True,
CL0231,Epifanio,Barragán,epifanio.barragán@gmail.com,+34976766433,2023-06-20,Palau,Granada,Plaza Aroa Pujadas 52,22333,Premium,2024-07-03,4821.82,28,Redes Sociales,True,
CL0232,Luciano,Baquero,luciano.baquero@hotmail.com,+34 824 948 503,2022-11-18,Tailandia,Murcia,Ronda Fortunato Diéguez 9,16062,Standard,2023-06-26,3049.45,19,Web,True,
CL0233,Eva,Duran,eva.duran@hotmail.com,+34847 760 837,2024-06-30,Honduras,Lugo,Paseo Lina Mas 554,49881,Premium,2024-12-10,16.33,42,Anuncio Online,True,
CL0234,Yaiza,Segarra,yaiza.segarra@yahoo.com,+34710 483 086,2025-03-14,Reino Unido de Gran Bretaña e Irlanda del Norte,Albacete,Pasaje de Fidel Paz 9,07596,Standard,2025-03-30,2153.72,17,Redes Sociales,False,
CL0235,Alejandra,Sanmiguel,alejandra.sanmiguel@gmail.com,+34981 32 84 54,2024-02-04,Iraq,Ávila,Callejón Alfonso Díez 982 Piso 0 ,24845,Standard,2025-01-08,3935.96,9,Anuncio Online,True,
CL0236,Petrona,Ariza,petrona.ariza@gmail.com,+34842237919,2024-03-20,Seychelles,Álava,Callejón de Bautista Ángel 2,45836,Basic,2024-06-19,260.39,33,Referido,False,Nemo mollitia cumque porro ullam optio fugit.
CL0237,Melchor,Rocamora,melchor.rocamora@gmail.com,+34 860277288,2022-08-12,Tuvalu,Álava,Pasadizo de Emiliano Palau 2,18905,Basic,2025-03-24,2675.24,36,Anuncio Online,True,
CL0238,Miguel,Comas,miguel.comas@hotmail.com,+34849 53 98 71,2022-10-17,Benin,Ceuta,Calle de Camila Peral 383,32941,Standard,2023-09-22,1144.77,27,Anuncio Online,False,
CL0239,Saturnino,Llanos,saturnino.llanos@hotmail.com,+34625 27 51 30,2022-08-14,Armenia,Soria,Avenida de Alfonso Bernad 207,09765,Premium,2024-01-29,2516.46,26,Redes Sociales,True,
CL0240,Jacobo,Arrieta,jacobo.arrieta@yahoo.com,+34 949170803,2024-08-22,Suriname,La Rioja,Vial Lázaro Revilla 5,48319,Basic,2025-03-08,4110.73,9,Referido,True,
CL0241,Haydée,Sarmiento,haydée.sarmiento@gmail.com,+34 886 77 07 66,2024-11-07,Togo,León,Glorieta Celestino Cuadrado 89,13794,Basic,2025-02-17,4412.56,37,Anuncio Online,False,
CL0242,Román,Báez,román.báez@yahoo.com,+34826432875,2024-04-24,Grecia,Ourense,Urbanización Cornelio Herrero 41 Piso 8 ,43263,Basic,,0,0,Referido,True,
CL0243,Roberta,Querol,roberta.querol@yahoo.com,+34882 23 65 73,2023-10-19,Ucrania,Guadalajara,Alameda de Florencio Samper 30,15425,Standard,,0,0,Web,True,
CL0244,María Belén,Duque,maría.duque@yahoo.com,+34 880 59 17 22,2024-02-15,Gabón,Las Palmas,Glorieta Viviana Cañete 745,17273,Premium,2024-10-09,2483.32,1,Web,True,
CL0245,Carmela,Sandoval,carmela.sandoval@gmail.com,+34 822 07 68 78,2022-04-12,Maldivas,Ceuta,Cañada Celestina Gutiérrez 478,02401,Standard,2024-04-22,2226.86,46,Evento,False,Debitis dolores at accusantium laudantium illum.
